,topology,centrality,position,label
0,0.17413809690888374,0.09841973545028711,0.727442167640829,1
1,0.9988008111693737,0.000174295543510226,0.0010248932871159168,2
2,0.9987308380792291,0.00018253025286179704,0.0010866316679089734,2
3,0.17736965283363143,0.09178078642364408,0.7308495607427244,1
4,0.9981512297627902,0.00018883834856245048,0.0016599318886473143,2
5,0.6235948216633888,0.01722720295219975,0.35917797538441143,2
6,0.9985459892366203,0.0001402458368231513,0.0013137649265565537,2
7,0.9644704344572973,0.005050008603972221,0.03047955693873055,1
8,0.15374150697465097,0.10786323090977158,0.7383952621155775,0
9,0.9971076044202263,0.0004212245172084186,0.002471171062565278,2
10,0.9987568705255632,0.00016701708984763594,0.00107611238458933,1
11,0.13872800843972913,0.07593370626724114,0.7853382852930298,0
12,0.2755043828479593,0.06461017549892252,0.6598854416531181,0
13,0.9988383613819182,0.00015181533758668774,0.0010098232804953064,2
14,0.20292710841144532,0.10380238675931414,0.6932705048292406,0
15,0.19451856709233414,0.1030418557266999,0.7024395771809658,1
16,0.9986472281662623,0.0001631455437079691,0.0011896262900298292,1
17,0.1904680809604867,0.09654999222979807,0.7129819268097153,0
18,0.22939535400130112,0.09391453000569845,0.6766901159930004,1
19,0.9985920992407329,0.00015699345292709683,0.0012509073063399591,2
20,0.21002638947647537,0.10622905061188785,0.6837445599116367,0
21,0.24249817424637005,0.1226344034313146,0.6348674223223154,0
22,0.9967739140620914,0.0004818121711242384,0.002744273766784348,2
23,0.17514400184968124,0.11813683258481973,0.7067191655654991,1
24,0.9984060908751846,0.0001948458828531938,0.0013990632419619707,1
25,0.1867159419859919,0.08364881746148968,0.7296352405525184,0
26,0.998354267013648,0.00022756341578197188,0.0014181695705701536,2
27,0.2735368910851972,0.08637779716567882,0.640085311749124,0
28,0.018673310256855813,0.011995612511247988,0.9693310772318962,0
29,0.9985174763260528,0.0002059538761038564,0.001276569797843322,2
30,0.9983557395811762,0.0001979416927636077,0.0014463187260600426,2
31,0.9967933093211461,0.0004042021456413895,0.002802488533212385,1
32,0.998302459138559,0.0001962408734330307,0.0015012999880081002,2
33,0.9985241746456157,0.0002209713328317582,0.0012548540215524507,2
34,0.9984109613135221,0.0001677774012439312,0.00142126128523396,2
35,0.9841619963956351,0.00171991383511859,0.014118089769246264,0
36,0.9974473209433817,0.0002693873379027492,0.0022832917187153657,2
37,0.9984390851282413,0.00021514830911212123,0.0013457665626465472,2
38,0.9988009770156737,0.00016094237588612983,0.001038080608440222,1
39,0.9985919509827164,0.00014758303121629906,0.001260465986067263,2
40,0.4150337694215977,0.11362380612293442,0.471342424455468,0
41,0.19261851683494227,0.0569056416157159,0.7504758415493419,0
42,0.9986050040313631,0.00017573144686155022,0.0012192645217753433,2
43,0.9988016319872363,0.00019987689202892312,0.0009984911207347002,2
44,0.9988329685008145,9.436063548446209e-05,0.0010726708637010599,2
45,0.9984243624130557,0.00018155611689670717,0.001394081470047734,2
46,0.9984902451517721,0.00014915229958172311,0.0013606025486462383,2
47,0.9984995117776622,0.00011012088141399798,0.0013903673409237896,2
48,0.9987327415921697,0.00019164904939766357,0.0010756093584326693,2
49,0.99867153090211,0.00015202002578113146,0.0011764490721087476,2
50,0.9985484120423964,0.00012559690604673022,0.0013259910515570456,2
51,0.9985024960641192,0.0001635479823169352,0.0013339559535637759,1
