,topology,centrality,position,label
0,3.814356251504582e-19,1.0,2.1553072850680075e-19,1
1,3.6192573825785e-21,1.0,1.9429984982382974e-21,0
2,6.599513288694505e-22,1.0,1.977053939956159e-21,0
3,4.8108017803203925e-19,1.0,2.7251509416277955e-19,1
4,1.993180647078425e-20,1.0,9.050538137413306e-20,1
5,4.291007557585045e-21,1.0,2.333634488754129e-21,0
6,4.98555885529924e-20,1.0,1.6336815025706193e-19,1
7,1.8474614586618901e-19,1.0,1.0687831472782236e-19,1
8,6.053802997769666e-22,1.0,2.5046306896116423e-21,0
9,2.0581949573403958e-11,0.9999999999677371,1.1680911427075444e-11,2
10,6.863536790300308e-22,1.0,2.33135825475886e-21,0
11,1.3576424839199214e-11,0.9999999999417826,4.464098246919624e-11,2
12,2.5477610467302536e-19,1.0,5.977132397073622e-19,1
13,3.528404872215377e-20,1.0,1.1978016606834063e-19,1
14,4.500133325206278e-21,1.0,2.449717612596156e-21,0
15,2.0906631513235788e-19,1.0,1.1387150144402144e-19,1
16,5.110376252776886e-19,1.0,2.913322841957369e-19,1
17,2.0764531998725117e-20,1.0,9.893093806297531e-20,1
18,3.7648500151703156e-22,1.0,1.5750796149350936e-21,0
19,3.2260678854310506e-12,0.9999999999875362,9.237822197451859e-12,2
20,4.5395248331617804e-21,1.0,2.4497880369608086e-21,0
21,2.6436248561081364e-20,1.0,1.0383535054043394e-19,1
22,1.49827056407571e-19,1.0,8.164624226638686e-20,1
23,1.0101839837959078e-11,0.9999999999391209,5.077721497686281e-11,2
24,1.745984422440518e-11,0.999999999922089,6.045112447467812e-11,2
25,1.3348060692265446e-11,0.9999999999522804,3.437170754054161e-11,2
26,4.790017833971524e-19,1.0,2.751591164145597e-19,1
27,2.1798306454812896e-21,1.0,2.927149370114707e-21,0
28,9.056655114631978e-11,0.9999999998566422,5.279139373040237e-11,2
29,3.854003619695789e-11,0.9999999998647346,9.672536184635526e-11,2
30,4.240073028388908e-21,1.0,2.2869328296264537e-21,0
31,4.409849032545062e-21,1.0,2.3663784506851253e-21,0
32,2.3084860075791445e-11,0.9999999999203846,5.6530648866056625e-11,2
33,8.175484858940645e-12,0.9999999999665472,2.527742061071142e-11,2
34,5.3391366218212395e-22,1.0,1.948595575521018e-21,0
35,2.526513723189283e-20,1.0,1.0335038736643513e-19,1
36,5.001423124820883e-11,0.9999999999213276,2.865829111685222e-11,2
37,7.516349221713959e-22,1.0,2.5213855046797434e-21,0
38,3.3030774556533007e-22,1.0,1.9918226674903618e-21,0
39,8.103012186498458e-22,1.0,1.9882656152448157e-21,0
40,7.864922269428e-22,1.0,3.1048841990632635e-21,0
41,1.3627860385058648e-11,0.9999999999346256,5.174661455866374e-11,2
42,7.473158814275454e-11,0.9999999998828046,4.246391901382545e-11,2
43,6.606601879366603e-12,0.9999999999624489,3.094457563688438e-11,2
44,1.4078272223603462e-11,0.9999999999523854,3.353617766356061e-11,2
45,4.5790714295502504e-21,1.0,2.4708026912266787e-21,0
46,1.8929493740159643e-19,1.0,1.0202147109857775e-19,1
47,6.844892233835527e-12,0.9999999999670193,2.6135663178905906e-11,2
48,5.415845534158484e-22,1.0,2.648203805457408e-21,0
49,4.374561252217538e-21,1.0,2.3727489036138463e-21,0
50,4.001442255092279e-21,1.0,2.1543653146283768e-21,0
51,1.9089843749631933e-19,1.0,1.030054778982294e-19,1
52,1.0012485292287813e-21,1.0,2.424120132524648e-21,0
53,6.799144280961176e-11,0.9999999998932865,3.872212777464474e-11,2
54,8.133670990869393e-22,1.0,2.496879391798353e-21,0
55,6.34234914628265e-22,1.0,2.427441377198246e-21,0
56,4.600109854916893e-20,1.0,1.752560226558063e-19,1
57,5.984915552762118e-13,0.9999999999959566,3.4450265680064343e-12,2
58,7.980096196049575e-12,0.9999999999875013,4.51859609919064e-12,2
59,3.516152873653313e-20,1.0,1.3102290439402617e-19,1
60,5.642437679480936e-22,1.0,2.6421519100084226e-21,0
61,7.532581708329717e-11,0.9999999998817748,4.289952941942447e-11,2
62,6.108896975807753e-22,1.0,2.280410323986317e-21,0
63,1.8329304381335027e-19,1.0,1.0268932116407899e-19,1
64,2.2383694461814817e-21,1.0,2.965164104461794e-21,0
65,9.37917800448565e-22,1.0,1.9476815090516325e-21,0
66,1.3826288435224042e-19,1.0,7.493995023798917e-20,1
67,5.7337398164652495e-12,0.9999999999747309,1.9535583373669744e-11,2
68,8.051468426518897e-22,1.0,2.6332204316097435e-21,0
69,1.0227465803553782e-10,0.9999999998391349,5.85903982445963e-11,2
70,2.236412436412156e-12,0.9999999999859173,1.1846341052528968e-11,2
71,4.1564076694730904e-21,1.0,2.2522452413915985e-21,0
72,8.082274075798327e-12,0.9999999999616052,3.0312647145567884e-11,2
73,1.3705798453781118e-11,0.9999999999375608,4.87335170478566e-11,2
74,4.413947760440693e-20,1.0,1.516484688794213e-19,1
75,6.086911529455445e-21,1.0,3.2567387922485755e-21,0
76,6.851971141227478e-22,1.0,2.0010743395723425e-21,0
77,1.1913063348992181e-21,1.0,2.6548266991951086e-21,0
78,1.1826963567623756e-19,1.0,6.465685703668539e-20,1
79,5.292606900774732e-21,1.0,2.8801341208718167e-21,0
80,2.040777420510478e-11,0.9999999999213569,5.823545122508754e-11,2
81,1.793596053157367e-19,1.0,9.704599548769104e-20,1
82,8.072287451752367e-12,0.9999999999496774,4.225052046695784e-11,2
83,8.388807070048448e-11,0.9999999998684344,4.7677656105973354e-11,2
84,8.479246399729357e-12,0.9999999999684632,2.3057579447275874e-11,2
85,3.872236722592372e-22,1.0,2.120427958895366e-21,0
86,2.446041767042482e-12,0.9999999999870011,1.0552913739281522e-11,2
87,7.018724463245514e-12,0.9999999999577569,3.522418691408194e-11,2
88,4.725355209436686e-11,0.9999999997305118,2.2223462004932682e-10,2
89,7.441705861266096e-20,1.0,1.9994172116557752e-19,1
90,9.147638430392447e-20,1.0,5.0116163279488645e-20,1
91,1.5661797893469973e-11,0.9999999999437481,4.059022185498215e-11,2
92,1.6916911610476015e-19,1.0,3.508099015153429e-19,1
93,1.8382348998056295e-11,0.9999999999297058,5.191180701059078e-11,2
94,1.1035526872761785e-11,0.9999999999461491,4.2815322151287445e-11,2
95,2.3282989603654585e-10,0.9999999996345992,1.3257088816529455e-10,2
96,2.7449567634917053e-20,1.0,1.1902528509917376e-19,1
97,4.2100954382822815e-21,1.0,2.2633101294534223e-21,0
98,1.6885740907731867e-11,0.9999999999336344,4.9479945433306196e-11,2
99,1.5745153138467735e-11,0.9999999999753086,8.946215693602049e-12,2
100,4.2476162709395895e-20,1.0,8.080834341632487e-20,1
101,4.271350083434915e-21,1.0,2.3508915254905193e-21,0
102,1.8378339543713013e-19,1.0,1.0411098491113321e-19,1
103,4.3947512961706836e-21,1.0,2.369123944127508e-21,0
104,4.618421188487704e-19,1.0,2.500871986461676e-19,1
105,7.425351803285486e-22,1.0,2.69472613166982e-21,0
106,2.2634105237104546e-19,1.0,1.2738850678921178e-19,1
107,1.2269853298371282e-19,1.0,7.138432239133546e-20,1
108,4.358407950519124e-21,1.0,2.338288866585112e-21,0
109,4.0926333440177813e-20,1.0,1.740287739287407e-19,1
110,1.0961506091177678e-11,0.999999999970062,1.8976511970766935e-11,2
111,1.46906818357335e-11,0.9999999999258495,5.945970244315849e-11,2
112,2.453217437324683e-20,1.0,1.2036161392476118e-19,1
113,5.11682397612315e-22,1.0,2.822855791061739e-21,0
114,6.08332402046313e-11,0.9999999997065585,2.3260833809533745e-10,2
115,1.823429893246621e-11,0.9999999999715079,1.0257770403551384e-11,2
116,7.926057299118629e-22,1.0,2.6581558551520405e-21,0
117,5.420627566626291e-11,0.9999999999152005,3.05931225013527e-11,2
118,9.922100028656748e-20,1.0,5.53466107522517e-20,1
119,3.2040285449831205e-11,0.9999999999498643,1.8095444131031782e-11,2
120,1.0337742591461349e-19,1.0,2.8997921677313174e-19,1
121,6.162995775966188e-11,0.9999999999040774,3.429273484852899e-11,2
122,5.284441324909497e-21,1.0,2.8378134765452443e-21,0
123,6.349693210807048e-12,0.9999999999664893,2.7161083504018768e-11,2
124,7.203262445063673e-22,1.0,2.2037711775051153e-21,0
125,3.3171763813986054e-20,1.0,1.0234597867075027e-19,1
126,4.004520811794189e-20,1.0,1.493858836429243e-19,1
127,1.9233325381043443e-19,1.0,1.0634076620090594e-19,1
128,1.2508562811573451e-12,0.9999999999914384,7.310743749715784e-12,2
129,1.7801906436392736e-11,0.9999999999352251,4.697293301759607e-11,2
130,2.9115042038572795e-11,0.9999999998864608,8.442417688675422e-11,2
131,1.773925306496208e-11,0.9999999999722555,1.0005316309151755e-11,2
