,topology,centrality,position,label
0,4.291006172266247e-20,1.0,6.260411447852369e-44,1
1,3.812759272092719e-24,1.0,5.88982960613205e-48,0
2,3.4097423677900915e-38,1.0,3.4815886306748913e-48,0
3,2.8212959129010455e-23,1.0,5.220961456389734e-44,1
4,1.2225024230927974e-34,1.0,1.0834511390775755e-45,1
5,5.0845941957322664e-30,1.0,5.902889981719446e-47,0
6,2.182923352864501e-34,1.0,2.271997625529399e-44,1
7,1.400513020754999e-20,1.0,2.0152547900263372e-44,1
8,1.1424274578394707e-36,1.0,1.1968631982957124e-46,0
9,2.466399773906262e-32,1.0,3.6471448752166387e-56,2
10,5.6175627513224345e-37,1.0,5.766002200794396e-47,0
11,3.854785467715071e-36,1.0,4.193916755487259e-46,2
12,4.808444003604441e-37,1.0,5.121850609283194e-47,1
13,3.3390354351844225e-34,1.0,3.5065556438288993e-44,1
14,4.60611675232041e-30,1.0,9.869304711817972e-47,0
15,3.53413565207382e-21,1.0,5.1112337837901274e-45,1
16,2.952817242623554e-24,1.0,7.671650814878901e-45,1
17,1.9002502208429752e-34,1.0,2.1340974467012337e-44,1
18,7.285292986425548e-38,1.0,7.874940572370254e-48,0
19,6.876365169228023e-58,1.0,5.149924753678496e-57,2
20,4.7721160447834676e-29,1.0,1.1045932957207647e-46,0
21,1.149051268455661e-33,1.0,1.2833207743807476e-43,1
22,4.242139470086136e-28,1.0,5.354114080039989e-44,1
23,1.8164321265839342e-26,1.0,1.4584494763435082e-44,2
24,1.2286667517025118e-33,1.0,1.2770413026675744e-43,2
25,3.76134504546428e-36,1.0,7.042488987220842e-49,2
26,4.877242720047441e-20,1.0,7.09711639122917e-44,1
27,2.3188155197957378e-33,1.0,5.603315070528846e-46,0
28,1.3950310777276447e-20,1.0,2.7375155781329255e-44,2
29,4.7133393900028524e-33,1.0,4.8385973441590616e-43,2
30,1.2332261774479851e-29,1.0,2.826306841304104e-47,0
31,5.716992565868666e-23,1.0,8.97160075855193e-47,0
32,7.402384753426326e-34,1.0,7.539798183081888e-44,2
33,2.744674772221952e-43,1.0,3.1519183609265983e-53,2
34,1.88812432919144e-38,1.0,1.9948743864322454e-48,0
35,1.2387097458572443e-33,1.0,1.3106604826442024e-43,1
36,8.051442673281866e-36,1.0,9.40485209629949e-53,2
37,8.128882245205248e-37,1.0,8.338976558788043e-47,0
38,7.992353728692506e-38,1.0,8.156058014128468e-48,0
39,4.4975390385687334e-38,1.0,4.941881097558983e-48,0
40,8.972076649850905e-28,1.0,7.20341508833608e-46,0
41,5.478149882934034e-26,1.0,4.507563596733995e-44,2
42,1.6300667776755012e-29,1.0,1.838020369865606e-46,2
43,3.473194876960671e-41,1.0,3.53280661537235e-51,2
44,9.15412992849443e-50,1.0,7.245430441007657e-49,2
45,5.609577136438959e-31,1.0,8.92321205264697e-47,0
46,3.0801514392456272e-28,1.0,1.1335061706092675e-44,1
47,1.3008835355423121e-33,1.0,1.1325860204702793e-51,2
48,2.1386332591171458e-36,1.0,2.2232920455450235e-46,0
49,1.7533985519810332e-31,1.0,7.061628687768639e-47,0
50,2.9053513257934684e-31,1.0,2.6563067087883235e-47,0
51,7.810294725809879e-28,1.0,9.696099338164538e-45,1
52,1.465524669350479e-36,1.0,1.5567485028471367e-46,0
53,1.7367504902095467e-31,1.0,4.660127947680912e-48,2
54,1.6976105813547446e-28,1.0,1.4676804357662338e-46,0
55,6.843074186114036e-37,1.0,7.118017441542583e-47,0
56,2.9978131589005825e-34,1.0,3.2157056565186795e-44,1
57,6.532104187086732e-48,1.0,2.492605479704111e-58,2
58,2.08931534101005e-40,1.0,9.272011642653364e-58,2
59,2.645177804033663e-25,1.0,2.229463421842594e-43,1
60,2.708635038827595e-28,1.0,2.276827227804765e-46,0
61,2.538297273338809e-30,1.0,1.8929367829549483e-46,2
62,4.783342656677798e-29,1.0,3.803893028002659e-47,0
63,2.045108928525347e-27,1.0,9.456266480794175e-45,1
64,1.936913193997074e-42,1.0,4.818698838940298e-46,0
65,1.1365514751033082e-49,1.0,8.239458705254398e-49,0
66,1.2603883091828305e-20,1.0,1.7244496393803294e-44,1
67,1.9946433822927498e-44,1.0,2.1080927800718094e-54,2
68,2.02923663630298e-28,1.0,1.6033415702274186e-46,0
69,9.44433130317487e-20,1.0,1.4412728994646795e-43,2
70,1.3387451362278644e-46,1.0,1.4561832707555212e-56,2
71,2.5806952973246455e-23,1.0,3.711500366743073e-47,0
72,8.260827567767181e-42,1.0,8.599219103638414e-52,2
73,4.3586762503228665e-35,1.0,4.497449681641418e-45,2
74,8.532892498119428e-34,1.0,9.26061732318355e-44,1
75,6.778831035163997e-29,1.0,1.0115632896929615e-45,0
76,8.865860600343435e-30,1.0,6.937007603990274e-48,0
77,2.604070714168063e-36,1.0,2.7167184768132293e-46,0
78,7.630005210558456e-32,1.0,8.641980257737157e-48,1
79,1.8858115333395854e-29,1.0,4.5447775221704545e-46,0
80,1.0664263814706903e-33,1.0,1.1888157469051585e-43,2
81,6.085317399956763e-28,1.0,3.436757615984038e-45,1
82,1.8174559182633722e-36,1.0,1.9134234847322076e-46,2
83,1.4066034797925034e-21,1.0,2.0347971988951892e-45,2
84,9.311318374179687e-44,1.0,9.90241608279044e-54,2
85,1.933472973759446e-37,1.0,2.049375346182717e-47,0
86,2.448917493324111e-38,1.0,2.0281983226014184e-56,2
87,5.3189631697203765e-31,1.0,4.472435509218806e-49,2
88,3.294561493840531e-34,1.0,2.887823739515342e-46,2
89,1.1681540532851348e-44,1.0,8.855548462924422e-44,1
90,2.599282202775266e-28,1.0,1.4695490858717902e-45,1
91,2.912747759053947e-37,1.0,3.2587612108834325e-47,2
92,1.243696997222345e-46,1.0,9.748986653233779e-46,1
93,2.629843311176706e-26,1.0,2.153730702748336e-44,2
94,1.765902939265245e-28,1.0,1.4952273512810735e-46,2
95,1.5148626086896943e-19,1.0,2.2468482846061654e-43,2
96,1.9925817421148034e-34,1.0,2.0768140874969841e-44,1
97,6.325760454784801e-31,1.0,6.881250189281213e-47,0
98,1.1772729059105025e-34,1.0,1.2652456730124774e-44,2
99,8.323666431820099e-41,1.0,7.946930374560515e-57,2
100,1.795810302427573e-33,1.0,3.1470937287679164e-46,1
101,2.0184316718745994e-23,1.0,2.771243254936967e-47,0
102,1.1581692966760961e-27,1.0,9.894320442300991e-44,1
103,1.1942904377031926e-29,1.0,6.38299121760507e-47,0
104,4.4592916887281566e-27,1.0,1.3794775162584916e-44,1
105,2.4932630773222482e-36,1.0,2.6278254910271392e-46,0
106,5.601486670024278e-21,1.0,9.623964472524004e-45,1
107,3.0529871774100764e-24,1.0,4.3302166084569897e-48,1
108,5.1673648662266476e-23,1.0,7.368990916495075e-47,0
109,1.2701995772387046e-25,1.0,1.0078137948932815e-43,1
110,1.0905615177148343e-55,1.0,8.624238111752925e-55,2
111,1.22127784247436e-33,1.0,1.2857471094878698e-43,2
112,2.467550778798597e-33,1.0,2.6173045750251893e-43,1
113,1.1426723132900495e-34,1.0,3.928419150585595e-46,0
114,3.4570089618259925e-36,1.0,3.717392468778861e-46,2
115,2.1183437694704503e-39,1.0,3.2251189956723333e-56,2
116,4.91986163271562e-35,1.0,2.7976687074298354e-46,0
117,4.017889406503791e-34,1.0,9.182232400462571e-51,2
118,3.647935337453223e-24,1.0,3.7370820741163154e-48,1
119,2.254752363068384e-31,1.0,3.171714907990585e-55,2
120,1.5451738570712981e-34,1.0,1.6495977001771288e-44,1
121,2.888234199557448e-25,1.0,4.46845053820973e-49,2
122,2.393037038918858e-30,1.0,3.973754348283036e-46,0
