,topology,centrality,position,label
0,3.29597561249811e-14,0.9999999999999594,7.729233144123013e-15,1
1,1.0602394427431905e-10,0.999999999870981,2.2994978436216078e-11,0
2,2.4402391742747707e-11,0.9999999999539004,2.1697077576821846e-11,0
3,2.9678933854607636e-14,0.9999999999999607,9.665325245314227e-15,1
4,8.482503688787004e-15,0.9999999999999827,8.975270957076637e-15,1
5,3.674498035730731e-11,0.9999999999431008,2.015406230512236e-11,0
6,1.6480449392937058e-14,0.9999999999999656,1.7953293899083936e-14,1
7,1.0813098998891431e-13,0.9999999999998803,1.1653032312443992e-14,1
8,1.6900596856352774e-11,0.9999999999644928,1.8606367194471074e-11,0
9,1.3715921967690813e-17,1.0,2.728075547726608e-18,2
10,1.2293657179063095e-12,0.9999999999978744,8.961975246401512e-13,0
11,5.637367651179569e-15,0.9999999999999871,7.342166300215474e-15,2
12,1.3121244816222772e-14,0.9999999999999782,8.672040863027809e-15,1
13,9.22592723246744e-15,0.9999999999999847,6.01411786474525e-15,1
14,2.373120583918277e-11,0.9999999999689559,7.31284463272028e-12,0
15,5.643239246118104e-14,0.999999999999934,9.616437608734268e-15,1
16,2.207603743355999e-14,0.9999999999999671,1.0925763887519062e-14,1
17,8.023971017885723e-15,0.9999999999999829,9.028710249968814e-15,1
18,3.9536067801000605e-15,0.999999999999992,4.089322968233425e-15,0
19,1.5297949981843227e-18,1.0,2.0157579150206806e-18,2
20,1.3445236789355602e-11,0.9999999999786826,7.87219173068117e-12,0
21,2.8679181279031432e-15,0.9999999999999931,4.091946914693764e-15,1
22,2.7444937087918266e-14,0.9999999999999609,1.1525500192600499e-14,1
23,7.044605867941608e-15,0.9999999999999867,6.2765291091390865e-15,2
24,8.329475220746506e-15,0.9999999999999856,5.9326221531438436e-15,2
25,3.1267763159384196e-15,0.9999999999999938,3.211311785916879e-15,2
26,8.916553867404817e-14,0.9999999999998987,1.189028973289409e-14,1
27,1.2922102412680206e-11,0.9999999999752713,1.1806601501869913e-11,0
28,5.928705045463514e-14,0.9999999999999338,6.9871352188108555e-15,2
29,5.9333349387464744e-15,0.9999999999999887,5.348741453382585e-15,2
30,2.060766312440324e-11,0.9999999999724538,6.938346335823403e-12,0
31,1.2553215223340708e-10,0.999999999857156,1.7311652452995145e-11,0
32,7.978588868969585e-15,0.9999999999999856,6.531214305220397e-15,2
33,8.942553233873974e-16,0.999999999999998,1.0521770829925364e-15,2
34,2.1293007021786576e-11,0.9999999999650024,1.3704655435005373e-11,0
35,6.8080132172515054e-15,0.9999999999999878,5.2388794482886e-15,1
36,3.905954027623081e-16,0.9999999999999993,1.7535142186976657e-16,2
37,1.1020353591457486e-11,0.9999999999783453,1.0634492218276968e-11,0
38,4.739594551903007e-12,0.9999999999902158,5.044708637902645e-12,0
39,1.6349547245866738e-12,0.9999999999969575,1.407588186950415e-12,0
40,3.871890287934369e-11,0.999999999924287,3.6994279057472174e-11,0
41,5.402299503230166e-15,0.9999999999999887,6.069245857868091e-15,2
42,1.1015444303848434e-14,0.9999999999999831,5.82577188057498e-15,2
43,3.3823081757585456e-15,0.9999999999999925,4.279671539927153e-15,2
44,3.940177230880831e-15,0.9999999999999918,4.311350185466408e-15,2
45,1.2414842140038496e-11,0.9999999999814397,6.145514509708083e-12,0
46,1.545753940719786e-14,0.9999999999999765,8.018318789287223e-15,1
47,4.174041869511151e-15,0.9999999999999918,4.034954327768732e-15,2
48,2.7222567010766634e-11,0.999999999946668,2.61093985680741e-11,0
49,5.146551890195001e-12,0.9999999999917963,3.0570131533251795e-12,0
50,2.381207925177068e-11,0.9999999999644527,1.173533920516544e-11,0
51,2.2086601417881003e-14,0.9999999999999645,1.3654373708989339e-14,1
52,2.5678405127655813e-11,0.9999999999518374,2.2484263621664075e-11,0
53,6.7741580347467646e-15,0.99999999999999,3.089817855779933e-15,2
54,1.8304790701730465e-11,0.9999999999602562,2.1438988290825126e-11,0
55,7.377579591162772e-12,0.9999999999866225,5.999941597845718e-12,0
56,1.51689082891859e-14,0.999999999999968,1.6945236606466743e-14,1
57,2.4430706171831604e-18,1.0,3.3500511649431948e-18,2
58,4.512530946413011e-18,1.0,2.8173353520320673e-18,2
59,9.16356233653251e-15,0.9999999999999798,1.1207389225870869e-14,1
60,3.132176066235767e-11,0.9999999999349052,3.3773089287253147e-11,0
61,1.275670132807842e-14,0.999999999999978,9.28956355169559e-15,2
62,7.896968567470985e-12,0.9999999999856664,6.436688882639742e-12,0
63,1.3927290341990986e-14,0.9999999999999756,1.0394028741720044e-14,1
64,5.2807060097906343e-11,0.9999999999261431,2.104976825430913e-11,0
65,6.597414131031558e-12,0.9999999999878837,5.518975491117066e-12,0
66,7.515596687056652e-14,0.9999999999999176,7.369951705586884e-15,1
67,2.049621596123227e-15,0.9999999999999951,2.8899687876222696e-15,2
68,1.454215500195692e-11,0.9999999999756819,9.775847606115658e-12,0
69,6.802556815872735e-14,0.9999999999999261,6.049193152463348e-15,2
70,7.56312593857236e-17,1.0,1.0178176477480125e-16,2
71,5.4965479697029527e-11,0.9999999999337459,1.1288518977834308e-11,0
72,1.8543698627200155e-15,0.9999999999999964,1.7889218723137195e-15,2
73,6.9792536981119286e-15,0.9999999999999867,6.5222445927051484e-15,2
74,1.1503921989929497e-14,0.9999999999999787,9.82055167137622e-15,1
75,7.08296849573409e-11,0.9999999998946032,3.4567040106357934e-11,0
76,1.1817239704288011e-11,0.9999999999780438,1.0138950068677415e-11,0
77,1.84946032222146e-11,0.9999999999685232,1.298228581118887e-11,0
78,2.642540882839693e-14,0.9999999999999616,1.200084269165008e-14,1
79,8.154082704529076e-11,0.9999999998876679,3.0791393225324374e-11,0
80,8.098423857827374e-15,0.9999999999999842,7.747533528683583e-15,2
81,6.242806399521601e-15,0.9999999999999907,3.0757266010844477e-15,1
82,4.5266077388276525e-15,0.9999999999999913,4.136991849749468e-15,2
83,3.972220138545966e-14,0.9999999999999543,6.038810524531859e-15,2
84,1.9143199981857847e-15,0.9999999999999967,1.404695258120944e-15,2
85,1.542409131244894e-12,0.999999999997151,1.3066722104172679e-12,0
86,2.6803547404275282e-18,1.0,1.9955541637889446e-18,2
87,3.9827030150186456e-15,0.999999999999992,4.019588455864394e-15,2
88,3.4988374209547386e-15,0.999999999999992,4.398619124339958e-15,2
89,1.1110123418230262e-14,0.9999999999999787,1.0187097867753039e-14,1
90,5.685815618523409e-15,0.9999999999999916,2.7334412619147763e-15,1
91,3.053754392296665e-15,0.9999999999999936,3.3326728635133305e-15,2
92,5.653896151203863e-16,0.9999999999999987,5.624541101287149e-16,1
93,7.568889446300721e-15,0.999999999999986,6.3845381307691825e-15,2
94,6.2412499365195325e-15,0.9999999999999873,6.479505563821586e-15,2
95,5.0090341671225986e-14,0.9999999999999427,7.14863121333431e-15,2
96,6.43008513548836e-15,0.9999999999999876,5.885501654518671e-15,1
97,5.634966573933022e-11,0.999999999923783,1.986752160797511e-11,0
98,6.0165552303859464e-15,0.9999999999999847,9.329260692630593e-15,2
99,4.1853265811617726e-17,1.0,4.0659448655154506e-17,2
100,1.1968142555517228e-14,0.9999999999999727,1.529341378754607e-14,1
101,1.0733282707770843e-10,0.9999999998795062,1.3160911302714303e-11,0
102,1.9132811377785546e-14,0.9999999999999718,9.088389241007404e-15,1
103,2.1895724505309017e-11,0.9999999999635281,1.457613190352497e-11,0
104,1.192552465253357e-14,0.9999999999999811,6.953991305491019e-15,1
105,2.8682985018152966e-11,0.9999999999456994,2.5617577293112796e-11,0
106,6.781790276454734e-14,0.9999999999999223,9.973399958557225e-15,1
107,3.2475823134025864e-14,0.9999999999999629,4.698875869990805e-15,1
108,1.517836379459076e-10,0.9999999998228573,2.53591451183711e-11,0
109,1.0240742351532124e-14,0.9999999999999809,8.759800247854172e-15,1
110,3.9531559554722683e-16,0.9999999999999993,3.4113433080314554e-16,2
111,8.009340710321127e-15,0.999999999999984,8.046853707427925e-15,2
112,1.3823978417529262e-14,0.9999999999999707,1.537739245646453e-14,1
113,1.8207818816277386e-10,0.9999999997879085,3.001316976498341e-11,0
114,3.3330534656952738e-15,0.9999999999999916,5.177938216704157e-15,2
115,2.409875779456359e-17,1.0,1.4564354904600815e-17,2
116,2.973986853298158e-11,0.9999999999361096,3.415051767018062e-11,0
117,7.110518503927414e-15,0.9999999999999882,4.7306650818164044e-15,2
118,2.353807207832112e-14,0.9999999999999749,1.445524520752985e-15,1
119,1.995364239566979e-15,0.9999999999999978,3.0084045172775343e-16,2
120,1.2316615552661144e-14,0.9999999999999782,9.393883679301705e-15,1
121,2.8812276057061824e-14,0.9999999999999671,4.061189607926336e-15,2
122,3.579919281230728e-11,0.9999999999519715,1.222917137141655e-11,0
123,6.493866052595191e-16,0.9999999999999989,5.428449991604316e-16,2
124,4.3611060505602805e-11,0.9999999999168654,3.952361478727308e-11,0
125,9.653217910708537e-15,0.9999999999999807,9.618408561190128e-15,1
126,1.319398392416587e-15,0.9999999999999978,8.4435167683698055e-16,1
127,4.646742296712535e-14,0.9999999999999483,5.350326504211192e-15,1
128,8.615782305006346e-18,1.0,9.403660762986081e-18,2
129,6.6917948545230915e-15,0.9999999999999871,6.283037379015707e-15,2
130,6.910773792772818e-15,0.9999999999999873,5.74013390213126e-15,2
131,4.0086176389211857e-16,0.9999999999999993,2.105187403818034e-16,2
132,1.4956490392489256e-14,0.9999999999999789,6.210202080825558e-15,1
133,1.0740317125537594e-14,0.9999999999999742,1.5193173237721895e-14,1
134,5.738683368947432e-14,0.9999999999999312,1.151669440003567e-14,1
135,8.086910421700477e-15,0.9999999999999871,4.972034725139672e-15,1
136,1.9852163183549197e-18,1.0,2.319533621605676e-18,2
137,1.215786454863245e-13,0.9999999999998692,9.192414898635558e-15,1
138,2.6516679491045896e-17,1.0,4.0434503411522984e-18,2
139,4.2108861402706505e-18,1.0,5.126939142786427e-18,2
140,1.7189525264944625e-10,0.9999999997986748,2.9429976896758413e-11,0
141,3.1026063433840215e-11,0.9999999999481368,2.0837034724426152e-11,0
142,9.867497117127991e-12,0.9999999999790896,1.1042905779148431e-11,0
143,6.776105674854791e-15,0.9999999999999851,8.104117627855223e-15,2
144,9.826925640546396e-11,0.9999999998863507,1.5380048173613447e-11,0
145,6.57794636019852e-13,0.9999999999989084,4.338571694025786e-13,0
146,6.269664237220881e-15,0.9999999999999842,9.490900805083659e-15,2
147,1.4469245343926616e-14,0.9999999999999785,7.0804107552193965e-15,2
148,1.0527620025360797e-14,0.9999999999999785,1.1074540520116458e-14,2
149,8.622208293315397e-15,0.9999999999999882,3.2111026437553037e-15,2
150,1.447497413328551e-11,0.9999999999782729,7.2522047501108346e-12,0
151,6.478896942471587e-15,0.9999999999999896,4.0054323810393886e-15,2
152,6.783860871060366e-14,0.9999999999999238,8.242596894474653e-15,2
153,1.685311130879772e-14,0.9999999999999691,1.3958455783953159e-14,1
154,9.820388803073612e-12,0.9999999999757214,1.4458173195207863e-11,0
155,1.658415326113794e-15,0.9999999999999971,1.4428152196576355e-15,1
