,topology,centrality,position,label
0,0.8753272968094262,0.0001475102667142913,0.1245251929238593,1
1,0.9992932078689424,0.0007067245674365774,6.756362105387706e-08,2
2,0.9983507377577968,0.0013467157705850592,0.00030254647161806524,2
3,0.9997883958727118,0.0001143555111831308,9.724861610496948e-05,1
4,0.9959499541796774,0.0007456244909068579,0.003304421329415802,2
5,0.9971962444926114,0.0012833901720897994,0.0015203653352989183,2
6,0.9766003305814516,0.01291207598438187,0.01048759343416646,1
7,0.8027339988766417,0.0005330997730097146,0.19673290135034863,1
8,0.9993809440789355,0.0006024193791313285,1.663654193314626e-05,2
9,0.7907715287280885,0.0006855879882007911,0.20854288328371076,0
10,0.9995691660486343,0.00017803125091069353,0.00025280270045488544,0
11,0.9992089114160455,0.0006887686473562775,0.00010231993659819662,2
12,0.9915706246014041,0.008131742106731106,0.0002976332918647972,1
13,0.1443578092623687,0.0002842095567923262,0.855357981180839,0
14,0.2753803097354171,0.0011250080629936763,0.7234946822015892,0
15,0.99332199650712,0.004936731612972351,0.0017412718799075845,0
16,0.35913069347472665,0.0012972936354684014,0.639572012889805,0
17,0.15430086342651406,0.0006332207043698077,0.8450659158691162,0
18,0.9986777376264637,0.0007228275279601089,0.0005994348455762548,2
19,0.5798093542026966,0.0003148510811957885,0.4198757947161075,1
20,0.9990905733385445,0.0009060918191316229,3.334842324149726e-06,2
21,0.136249846027273,9.289894393881439e-05,0.8636572550287883,0
22,0.2147083261736406,0.0008255213403197788,0.7844661524860396,0
23,0.9365651931241403,0.0007077351100797341,0.06272707176577987,1
24,0.9859307180949667,0.002356588938557337,0.011712692966475955,1
25,0.03095728470428678,0.0001831084820984852,0.9688596068136147,0
26,0.979300336979183,0.0006595359115111627,0.020040127109305778,1
27,0.9811130810715513,0.005324775771412309,0.013562143157036266,1
28,0.6212258719481928,0.00043883697095363456,0.3783352910808536,1
29,0.96872936671904,0.0017674535375499473,0.029503179743410143,1
30,0.9976532401363115,0.0023441423005309205,2.617563157595182e-06,0
31,0.361313961734795,0.0008338279723811533,0.6378522102928238,0
32,0.9942788501471707,0.004845906504961067,0.0008752433478682526,1
33,0.9979678990991397,0.0008482483241583623,0.0011838525767018375,2
34,0.9966734151148929,0.0013496599061472165,0.0019769249789597905,2
35,0.018241667420158886,0.00010646454206640038,0.9816518680377746,0
36,0.7969826286890043,0.003466774641488885,0.1995505966695069,1
37,0.9933659524471922,0.0048717484894229375,0.0017622990633850216,1
38,0.7077775861630222,0.0012578530323239074,0.2909645608046538,1
39,0.9950559227289285,0.0027878121262579158,0.002156265144813592,0
40,0.8546858749021109,0.004414381905300151,0.14089974319258902,0
